Crash ID,Record Type,Serial #,Crash Month,Crash Day,Crash Year,Week Day Code,Crash Hour,County Code,City Section ID,Urban Area Code,Functional Class Code,NHS Flag,Highway Number,Highway Suffix,Roadway Number,Highway Component,Mileage Type,Connection Number,Linear Reference System (LRS),Latitude Degrees,Latitude Minutes,Latitude Seconds,Longitude Degrees,Longitude Minutes,Longitude Seconds,Latitude (Decimal Degrees),Longitude (Decimal Degrees),Special Jurisdiction,Jurisdiction Group,Street Number,Nearest Intersecting Street Number,Intersection Sequence Number,Distance from Intersection,Direction From Intersection,Milepoint,Posted Speed Limit,Road Character,Off Roadway Flag,Intersection Type,Intersection Related Flag,Roundabout Flag,Driveway Related Flag,Number of Lanes,Number of Turning Legs,Median Type,Impact Location,Crash Type,Collision Type,Crash Severity,Weather Condition,Road Surface Condition,Light Condition,Traffic Control Device (TCD),TCD Functional Flag,Investigating Agency,Crash Level Event 1 Code,Crash Level Event 2 Code,Crash Level Event 3 Code,Crash Level Cause 1 Code,Crash Level Cause 2 Code,Crash Level Cause 3 Code,School Zone Indicator,Work Zone Indicator,Secondary Crash Indicator,Alcohol-Involved Flag,Drugs Involved Flag,Crash Marijuana Involved Flag,Speed Involved Flag,Crash Level Hit & Run Flag,Population Range Code,Road Control,Route Type,Route Number,Region ID,District ID,Segment Marker ID,Segment Point LRS Measure,Unlocatable Flag,Total Vehicle Count,Total Fatality Count,Total Suspected Serious Injury (A) Count,Total Suspected Minor Injury (B) Count,Total Possible Injury (C) Count,Total Non-Fatal Injury Count,Total Un-Injured  Children Age 00-04,Total Un-Injured Persons,Total Pedestrian Count,Total Pedestrian Fatality Count,Total Pedestrian Non-Fatal Injury Count,Total Pedalcyclist Count,Total Pedalcyclist Fatality Count,Total Pedalcyclist Non-Fatal Injury Count,Total Unknown Non-Motorist Count,Total Unknown Non-Motorist Fatality Count,Total Unknown Non-Motorist Injury Count,Total Vehicle Occupant Count,Total Count of Persons Involved,Total Persons Using Safety Equipment  ,Total Persons Not Using Safety Equipment,Total Persons Safety Equipment Use Unknown,Vehicle Ownership Code,Vehicle Special Use Code,Vehicle Type Code,Emergency Use Flag,Number of Trailers,Vehicle Movement Code,Vehicle Travel Direction From,Vehicle Travel Direction To,Vehicle Action Code,Vehicle Cause 1 Code,Vehicle Cause 2 Code,Vehicle Cause 3 Code,Vehicle Event 1 Code,Vehicle Event 2 Code,Vehicle Event 3 Code,Vehicle Exceeded Posted Speed Flag,Vehicle Hit & Run Flag,Safety Equipment Used Quantity,Safety Equipment Un-used Quantity,Safety Equipment Use Unknown Quantity,Vehicle Occupant Count,Vehicle Striking Flag,Participant Type Code,Participant Hit & Run Flag,Public Employee Flag,Sex,Age,Driver License Status,Driver Residence Status,Injury Severity,Participant Safety Equipment Use Code,Airbag Deployment,Non-Motorist Movement Code,Non-Motorist Travel Direction From,Non-Motorist Travel Direction To,Non-Motorist Location,Participant Action,Participant Error 1 Code,Participant Error 2 Code,Participant Error 3 Code,Participant Cause 1 Code,Participant Cause 2 Code,Participant Cause 3 Code,Participant Event 1 Code,Participant Event 2 Code,Participant Event 3 Code,BAC Test Results Code,Alcohol Use Reported,Drug Use Reported,Participant Marijuana Use Reported,Participant Striker Flag
1841212,1,3151,4,13,2019,7,16,26,245,57,14,1,26,,1,0,0,,002600100S00,45,30,5.55,-122,39,28.06,0,,1940,5008,2,,3,1.15,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,4,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_6797,,0,2,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841331,1,438,1,16,2019,4,16,26,247,57,16,0,26,,1,0,0,,002600100S00,45,30,1.63,-122,40,28.35,0,,1697,9335,1,,3,0.33,25,3,0,,0,0,0,2,,0,3,E,3,4,2,1,1,15,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_6792,,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841336,1,1195,4,12,2019,6,20,3,0,0,2,1,26,,1,0,0,,002600100S00,45,22,47.42,-122,3,4.54,0,,,,,,0,35.68,55,3,0,,0,0,0,4,,0,5,D,6,4,2,1,2,0,1,1,,,,8,32,,0,0,1,0,0,0,,5,US,26,1,02C,293_19429,,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841343,1,1203,4,14,2019,1,12,3,0,0,2,1,26,,1,0,0,,002600100S00,45,18,9.9,-121,46,9.61,0,,,,,,9,52.88,55,1,0,3,0,0,0,0,0,,1,B,6,4,4,3,1,4,1,1,124,,,2,,,0,0,0,0,0,0,,5,US,26,1,02C,293_11190,,0,2,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,6,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841361,1,3146,4,13,2019,7,16,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.95,-122,36,25.6,0,,1940,5054,1,,9,3.66,35,1,0,3,0,0,0,0,0,,3,B,6,4,2,1,1,4,1,3,,,,33,2,,0,0,1,0,0,1,9,2,US,26,1,02B,293_11625,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841369,1,3152,4,13,2019,7,11,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.67,-122,34,26.59,0,,1940,5086,1,,3,5.32,35,1,0,3,0,0,0,0,0,,6,E,3,4,3,2,1,1,1,5,13,,,7,,,,,0,0,0,0,9,2,US,26,1,02B,293_10833,,0,3,0,0,0,3,3,0,4,0,0,0,0,0,0,0,0,0,7,7,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841376,1,3154,4,13,2019,7,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,48.29,-122,32,43.49,0,,1940,5115,1,,7,6.83,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,4,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_13269,,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841436,1,3185,4,15,2019,2,12,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.67,-122,34,25.02,0,,1940,5087,1,,7,5.34,35,3,0,,1,0,0,4,,0,6,E,3,4,1,1,1,99,1,0,,,,7,,,,,0,0,0,0,9,2,US,26,1,02B,293_10833,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841498,1,3216,4,21,2019,1,13,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,39.6,-122,29,40.05,0,,1940,5164,1,,4,9.38,35,3,0,,0,0,0,2,,0,3,E,3,4,1,1,1,4,1,0,,,,1,,,,,0,0,1,0,9,2,US,26,1,02B,293_19396,,0,2,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841506,1,1233,4,16,2019,3,3,3,185,68,16,0,26,,1,3,0,,0026AO100S00,45,24,33.73,-122,18,4.93,0,,142,1504,1,,2,22.16,,5,1,,0,0,0,2,,0,6,8,9,4,2,2,2,9,1,3,58,79,10,1,,,,,1,0,1,0,5,4,US,26,1,02C,293_6342,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841641,1,3242,4,4,2019,5,13,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.78,-122,33,51.46,0,,1940,9716,1,,3,5.79,35,3,0,,1,0,0,3,,0,6,E,3,4,1,1,1,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_25907,,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841685,1,3276,4,17,2019,4,10,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,52.99,-122,30,38.24,0,,1940,5148,1,,4,8.55,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,,,,27,,,,,0,0,0,0,9,2,US,26,1,02B,293_18831,,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841691,1,3280,4,17,2019,4,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,36.26,-122,29,23.9,0,,1940,5168,1,,4,9.61,35,1,0,3,0,0,0,0,5,,5,E,3,4,1,1,1,99,1,5,,,,7,,,,,0,0,0,0,9,2,US,26,1,02B,293_14879,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841693,1,3281,4,17,2019,4,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,49.36,-122,30,24.42,0,,1940,5151,1,,3,8.74,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,4,1,3,,,,29,,,0,0,0,0,0,1,9,2,US,26,1,02B,293_13270,,0,2,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841708,1,1274,4,21,2019,1,17,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,3.52,-122,16,47.66,0,,1904,1302,1,,4,23.35,40,3,0,,0,0,0,4,,0,5,E,3,4,1,1,5,0,1,0,,,,29,,,,,0,0,0,1,5,4,US,26,1,02C,293_15037,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841725,1,3284,4,17,2019,4,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,52.99,-122,30,38.24,0,,1940,5148,1,,8,8.55,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,5,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_18831,,0,2,0,0,2,0,2,1,1,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841766,1,3302,4,18,2019,5,9,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.77,-122,35,16.82,0,,1940,5073,1,,3,4.59,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_19988,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841806,1,3313,4,18,2019,5,0,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,57.25,-122,30,56.3,0,,1940,5143,1,,2,8.3,35,5,1,,0,0,0,2,,0,3,&,8,4,1,1,2,99,1,3,,,,33,30,,0,0,0,0,1,1,9,2,US,26,1,02B,293_19393,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841855,1,3337,4,19,2019,6,8,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.57,-122,34,6.56,0,,1940,5092,1,,7,5.59,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,13,,,13,,,,,0,0,0,0,9,2,US,26,1,02B,293_10834,,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1841914,1,3366,4,19,2019,6,17,26,247,57,14,1,26,,1,6,0,1,0026AA100S00,45,30,3.27,-122,40,39.31,0,,9330,831,1,,8,0.5,25,5,1,,0,0,0,1,,0,5,8,9,4,3,2,1,15,1,0,45,,,1,,,,,0,0,1,0,9,2,US,26,1,02B,293_8537,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842069,1,504,1,18,2019,6,18,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,41.21,-122,29,47.96,0,,1940,5162,1,,4,9.27,35,1,0,1,0,0,0,0,0,,5,3,0,4,3,2,2,1,1,3,,,,2,4,19,0,0,0,0,0,0,9,2,US,26,1,02B,293_17374,,0,1,0,0,1,1,2,0,1,2,0,2,0,0,0,0,0,0,1,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842180,1,3458,4,23,2019,3,9,26,250,57,14,1,26,,1,0,0,,002600100S00,45,30,4.35,-122,39,54.01,0,,9005,5007,1,,7,0.8,40,8,0,,0,0,0,4,,0,5,E,3,4,1,1,1,99,1,5,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_6794,,0,3,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,5,5,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842244,1,3468,4,11,2019,5,12,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.66,-122,34,39.68,0,,1940,5082,1,,3,5.14,35,2,0,,0,0,0,4,,0,6,B,6,4,3,2,1,99,1,5,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_21074,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842388,1,1367,4,7,2019,1,17,3,0,57,14,1,26,,2,0,0,,002600200S00,45,27,31.32,-122,22,48.34,0,,,,,,0,17,55,3,0,,0,0,0,4,,1,4,C,3,4,3,2,5,0,1,0,,,,29,,,,,0,0,0,0,,8,US,26,1,02C,293_6882,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842703,1,1421,5,3,2019,6,14,3,185,68,14,1,26,,2,1,0,,002600200S00,45,23,50.27,-122,15,59.84,0,,1904,201,1,,3,24.08,25,3,0,,0,0,0,2,,0,3,E,3,4,1,1,1,0,1,3,13,,,27,29,,0,0,0,0,0,0,5,4,US,26,1,02C,293_8534,,0,3,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842741,1,3661,4,29,2019,2,13,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.87,-122,35,57.05,0,,1940,5062,1,,3,4.05,35,3,1,,0,0,0,4,,0,8,8,9,4,2,1,1,99,1,3,62,,,1,,,,,0,0,1,0,9,2,US,26,1,02B,293_3100,,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842822,1,3705,4,30,2019,3,17,26,250,57,14,1,26,,1,0,0,,002600100S00,45,30,4.9,-122,39,46.66,0,,9005,5007,1,,7,0.9,40,8,0,,0,0,0,4,,0,3,E,3,4,1,1,1,99,1,5,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_6794,,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1842862,1,1443,5,4,2019,7,15,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,3.95,-122,16,48.95,0,,1302,1904,1,,9,23.33,40,1,0,3,0,0,0,0,0,,1,B,6,4,1,1,1,4,1,3,,,,2,,,,,0,0,0,0,5,4,US,26,1,02C,293_15037,,0,2,0,0,1,3,4,1,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843136,1,590,1,21,2019,2,13,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.81,-122,37,14.75,0,,1940,5040,1,,9,3,35,1,0,3,0,0,0,0,0,,3,H,6,4,3,2,1,22,1,5,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_19721,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843196,1,4828,6,2,2019,1,20,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.7,-122,34,48.17,0,,1940,5080,1,,3,4.98,35,2,0,,0,0,0,4,,0,3,B,6,4,1,1,1,99,1,3,,,,2,,,,,0,0,0,1,9,2,US,26,1,02B,293_21461,,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843399,1,650,1,23,2019,4,12,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,42.89,-122,29,56.22,0,,1940,5160,1,,8,9.15,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,99,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_18833,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843400,1,4901,6,4,2019,3,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.67,-122,34,26.59,0,,1940,5086,1,,9,5.32,35,1,0,3,0,0,0,0,0,,3,H,6,4,0,0,1,1,1,3,13,,,32,1,,,,0,0,1,0,9,2,US,26,1,02B,293_10833,,0,3,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843445,1,4921,6,5,2019,4,12,26,247,57,16,0,26,,1,0,0,,002600100S00,45,30,3.48,-122,40,40.72,0,,1697,2176,1,,6,0.06,25,5,0,,0,0,0,2,,0,3,E,3,4,1,1,1,15,1,0,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_10162,,0,2,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843562,1,4952,6,6,2019,5,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.74,-122,35,9.05,0,,1940,5075,1,,2,4.69,35,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,4,1,0,13,,,7,,,,,0,0,0,0,9,2,US,26,1,02B,293_20778,,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843658,1,1629,5,18,2019,7,8,3,185,68,14,1,26,,2,1,0,,002600200S00,45,23,50.04,-122,15,25.28,0,,1904,2101,1,,4,24.53,25,2,0,,0,0,0,2,,0,5,B,6,4,1,1,1,0,1,3,,,,27,2,,0,0,0,0,0,0,5,4,US,26,1,02C,293_9640,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843709,1,4990,6,7,2019,6,16,26,247,57,16,0,26,,2,0,0,,002600200S00,45,30,10.97,-122,40,35.99,0,,1303,2614,1,,9,0.09,35,1,0,3,0,0,0,0,0,,2,H,6,4,1,1,1,4,1,5,,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_6878,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843746,1,5002,6,7,2019,6,15,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,47.66,-122,32,52.72,0,,1940,5112,1,,9,6.71,35,1,0,1,0,0,0,0,0,,1,B,6,4,2,1,1,1,1,5,,,,4,,,,,0,0,0,0,9,2,US,26,1,02B,293_13269,,0,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843752,1,5003,6,7,2019,6,16,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.8,-122,37,14.73,0,,1940,5040,1,,9,3,35,1,0,3,0,0,1,0,0,,2,H,6,4,1,1,1,4,1,5,13,,,2,,,,,0,0,0,0,9,2,US,26,1,02B,293_19721,,0,3,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,4,4,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843763,1,174,8,4,2019,1,13,14,0,0,2,1,26,,1,0,0,,002600100S00,45,22,25.31,-121,34,0.28,0,,,,,,0,70.64,55,3,0,,1,0,0,2,,0,3,C,3,4,1,1,1,99,1,1,97,10,13,7,,,0,0,0,0,0,0,,5,OR,35,1,02C,293_1269,,0,3,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843796,1,270,12,18,2019,4,5,14,0,0,2,1,26,,1,0,0,,002600100S00,45,39,1.43,-121,30,48.1,0,,,,,,9,97.59,55,1,0,3,0,0,0,0,0,,3,B,6,4,1,1,3,4,1,1,129,128,,8,2,,0,0,0,0,0,0,,5,OR,35,1,02C,293_10892,,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843814,1,275,12,19,2019,5,13,14,0,0,2,1,26,,1,0,0,,002600100S00,45,26,11.97,-121,34,33.5,0,,,,,,0,75.21,55,7,1,,0,0,0,2,,0,6,8,9,4,4,3,1,99,1,2,128,124,79,1,,,0,0,0,0,1,0,,5,OR,35,1,02C,293_20203,,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843842,1,5035,6,8,2019,7,17,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.71,-122,35,6.15,0,,1940,5076,1,,7,4.73,35,3,0,,0,0,0,4,,0,3,E,3,4,1,1,1,99,1,3,4,,,13,,,,,0,0,0,0,9,2,US,26,1,02B,293_19723,,0,2,0,0,0,3,3,0,1,0,0,0,0,0,0,0,0,0,4,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843872,1,19,1,20,2019,1,14,14,0,0,2,1,26,,1,0,0,,002600100S00,45,18,16.39,-121,40,11.89,0,,,,,,0,61.86,55,3,1,,0,0,0,2,,0,1,3,0,4,6,3,1,99,1,0,5,,,10,,,,,0,0,0,0,,5,OR,35,1,02C,293_9601,,0,2,0,0,0,1,1,0,3,1,0,1,0,0,0,0,0,0,3,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843940,1,80,3,16,2019,7,17,14,0,0,2,1,26,,1,6,0,1,0026BQ100S00,45,18,41.21,-121,38,41.41,0,,,,,,9,64,,1,1,1,0,0,0,0,2,,3,8,9,4,1,2,1,99,1,1,129,77,92,12,,,0,0,0,0,0,0,,5,OR,35,1,02C,293_25279,,0,1,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1843953,1,222,10,11,2019,6,15,14,0,0,2,1,26,,1,0,0,,002600100S00,45,36,20.56,-121,32,9.92,0,,,,,,0,93.44,55,7,0,,0,0,0,3,,0,3,C,3,4,1,1,1,0,1,2,13,,,29,,,0,0,0,0,0,0,,5,OR,35,1,02C,293_775,,0,3,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,0,8,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844151,1,5142,6,11,2019,3,9,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,47.66,-122,32,52.72,0,,1940,5112,1,,3,6.71,35,1,0,1,0,0,0,0,0,,6,E,3,4,1,1,1,1,1,0,13,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_13269,,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844301,1,5174,6,12,2019,4,14,26,245,57,14,1,26,,1,0,0,,002600100S00,45,29,50.9,-122,36,10.36,0,,1940,5058,1,,3,3.87,35,3,0,,0,0,0,4,,1,6,E,3,4,1,1,1,99,1,5,,,,29,,,,,0,0,0,0,9,2,US,26,1,02B,293_15987,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1844339,1,1752,5,30,2019,5,18,3,185,68,14,1,26,,1,0,0,,002600100S00,45,24,3.95,-122,16,48.94,0,,1302,1904,1,,8,23.33,40,1,0,3,0,0,0,0,0,,6,E,3,4,1,1,1,0,1,0,,,,29,,,,,0,0,0,0,5,4,US,26,1,02C,293_15037,,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
